[7l----system---- ------memory-usage-----
     time     | used  buff  cach  free
17-09 11:53:08|8725M 2003M 1368M 3911M
17-09 11:53:18|8724M 2003M 1368M 3913M
17-09 11:53:28|8724M 2003M 1368M 3913M
17-09 11:53:38|8724M 2003M 1368M 3912M
17-09 11:53:48|8724M 2003M 1368M 3912M
17-09 11:53:58|8711M 2003M 1368M 3925M
17-09 11:54:08|8686M 2003M 1368M 3950M
17-09 11:54:18|8688M 2003M 1368M 3948M
17-09 11:54:28|8688M 2003M 1368M 3948M
17-09 11:54:38|8688M 2003M 1368M 3948M
17-09 11:54:48|8688M 2003M 1368M 3948M
17-09 11:54:58|8688M 2003M 1368M 3948M
17-09 11:55:08|8688M 2003M 1368M 3948M
17-09 11:55:18|8686M 2003M 1368M 3950M
17-09 11:55:28|8688M 2003M 1368M 3948M
17-09 11:55:38|8687M 2003M 1368M 3949M
17-09 11:55:48|8687M 2003M 1368M 3949M
17-09 11:55:58|8687M 2003M 1368M 3949M
17-09 11:56:08|8639M 2003M 1368M 3997M
17-09 11:56:18|8640M 2003M 1368M 3996M
17-09 11:56:28|8640M 2003M 1368M 3996M
17-09 11:56:38|8640M 2003M 1368M 3996M
17-09 11:56:48|8640M 2003M 1368M 3996M
17-09 11:56:58|8640M 2003M 1368M 3995M
17-09 11:57:08|8641M 2003M 1368M 3994M
17-09 11:57:18|8642M 2003M 1368M 3994M
17-09 11:57:28|8642M 2003M 1368M 3994M
17-09 11:57:38|8642M 2003M 1368M 3994M
17-09 11:57:48|8642M 2003M 1368M 3994M
17-09 11:57:58|8642M 2003M 1368M 3994M
17-09 11:58:08|8642M 2003M 1368M 3994M
17-09 11:58:18|8643M 2003M 1368M 3993M
17-09 11:58:28|8643M 2003M 1368M 3993M
17-09 11:58:38|8635M 2003M 1368M 4000M
17-09 11:58:48|8636M 2003M 1368M 4000M
17-09 11:58:58|8636M 2003M 1368M 4000M
17-09 11:59:08|8635M 2003M 1368M 4000M
17-09 11:59:18|8635M 2003M 1368M 4000M
17-09 11:59:28|8635M 2003M 1368M 4001M
17-09 11:59:38|8635M 2003M 1368M 4001M
17-09 11:59:48|8635M 2004M 1368M 4001M
17-09 11:59:58|8634M 2004M 1368M 4001M
17-09 12:00:08|8634M 2004M 1368M 4002M
17-09 12:00:18|8635M 2004M 1368M 4000M
17-09 12:00:28|8636M 2004M 1368M 4000M
17-09 12:00:38|8628M 2004M 1368M 4008M
17-09 12:00:48|8628M 2004M 1368M 4008M
17-09 12:00:58|8628M 2004M 1368M 4007M
17-09 12:01:08|8628M 2004M 1368M 4007M
17-09 12:01:18|8629M 2004M 1368M 4007M
17-09 12:01:28|8628M 2004M 1368M 4007M
17-09 12:01:38|8629M 2004M 1368M 4007M
17-09 12:01:48|8629M 2004M 1368M 4006M
17-09 12:01:58|8629M 2004M 1368M 4006M
17-09 12:02:08|8629M 2004M 1368M 4006M
17-09 12:02:18|8629M 2004M 1368M 4006M
17-09 12:02:28|8629M 2004M 1368M 4006M
17-09 12:02:38|8630M 2004M 1368M 4006M
17-09 12:02:48|8623M 2004M 1368M 4012M
17-09 12:02:58|8623M 2004M 1368M 4012M
17-09 12:03:08|8753M 2004M 1368M 3882M
17-09 12:03:18|8751M 2004M 1368M 3884M
17-09 12:03:28|8751M 2004M 1368M 3884M
17-09 12:03:38|8752M 2004M 1368M 3884M
17-09 12:03:48|8751M 2004M 1368M 3884M
17-09 12:03:58|8735M 2004M 1368M 3901M
17-09 12:04:08|8709M 2004M 1368M 3926M
17-09 12:04:18|8709M 2004M 1368M 3926M
17-09 12:04:28|8710M 2004M 1368M 3925M
17-09 12:04:38|8710M 2004M 1368M 3925M
17-09 12:04:48|8710M 2004M 1368M 3925M
17-09 12:04:58|8710M 2004M 1368M 3926M
17-09 12:05:08|8709M 2004M 1368M 3927M
17-09 12:05:18|8708M 2004M 1368M 3927M
17-09 12:05:28|8708M 2004M 1368M 3927M
17-09 12:05:38|8707M 2004M 1368M 3928M
17-09 12:05:48|8707M 2004M 1368M 3928M
17-09 12:05:58|8708M 2004M 1368M 3927M
17-09 12:06:08|8658M 2004M 1368M 3977M
17-09 12:06:18|8658M 2004M 1368M 3977M
17-09 12:06:28|8658M 2004M 1368M 3977M
17-09 12:06:38|8660M 2004M 1368M 3975M
17-09 12:06:48|8660M 2004M 1368M 3975M
17-09 12:06:58|8661M 2004M 1368M 3974M
17-09 12:07:08|8661M 2004M 1368M 3974M
17-09 12:07:18|8661M 2004M 1368M 3973M
17-09 12:07:28|8662M 2004M 1368M 3973M
17-09 12:07:38|8662M 2004M 1368M 3972M
17-09 12:07:48|8663M 2004M 1368M 3972M
17-09 12:07:58|8663M 2004M 1368M 3971M
17-09 12:08:08|8654M 2004M 1368M 3981M
17-09 12:08:18|8654M 2004M 1368M 3981M
17-09 12:08:28|8654M 2004M 1368M 3981M
17-09 12:08:38|8654M 2004M 1368M 3980M
17-09 12:08:48|8654M 2004M 1368M 3980M
17-09 12:08:58|8655M 2004M 1368M 3980M
17-09 12:09:08|8654M 2004M 1368M 3981M
17-09 12:09:18|8655M 2004M 1368M 3980M
17-09 12:09:28|8655M 2004M 1368M 3980M
17-09 12:09:38|8656M 2004M 1368M 3979M
17-09 12:09:48|8656M 2004M 1368M 3979M
17-09 12:09:58|8656M 2004M 1368M 3979M
17-09 12:10:08|8655M 2004M 1368M 3979M
17-09 12:10:18|8651M 2004M 1368M 3984M
17-09 12:10:28|8652M 2004M 1368M 3983M
17-09 12:10:38|8651M 2004M 1368M 3983M
17-09 12:10:48|8651M 2005M 1368M 3983M
17-09 12:10:58|8651M 2005M 1368M 3983M
17-09 12:11:08|8651M 2005M 1368M 3983M
17-09 12:11:18|8651M 2005M 1368M 3983M
17-09 12:11:28|8650M 2005M 1368M 3985M
17-09 12:11:38|8650M 2005M 1368M 3984M
17-09 12:11:48|8650M 2005M 1368M 3985M
17-09 12:11:58|8655M 2005M 1368M 3979M
17-09 12:12:08|8655M 2005M 1368M 3979M
17-09 12:12:18|8655M 2005M 1368M 3979M
17-09 12:12:28|8647M 2005M 1368M 3987M
17-09 12:12:38|8647M 2005M 1368M 3987M
17-09 12:12:48|8641M 2005M 1368M 3993M
17-09 12:12:58|8641M 2005M 1368M 3993M
17-09 12:13:08|8776M 2005M 1368M 3858M
17-09 12:13:18|8775M 2005M 1368M 3859M
17-09 12:13:28|8775M 2005M 1368M 3859M
17-09 12:13:38|8775M 2005M 1368M 3859M
17-09 12:13:48|8775M 2005M 1368M 3859M
17-09 12:13:58|8774M 2005M 1368M 3860M
17-09 12:14:08|8733M 2005M 1368M 3901M
17-09 12:14:18|8733M 2005M 1368M 3901M
17-09 12:14:28|8733M 2005M 1368M 3901M
17-09 12:14:38|8733M 2005M 1368M 3901M
17-09 12:14:48|8733M 2005M 1368M 3901M
17-09 12:14:58|8734M 2005M 1368M 3900M
17-09 12:15:08|8733M 2005M 1368M 3900M
17-09 12:15:18|8734M 2005M 1368M 3900M
17-09 12:15:28|8734M 2005M 1368M 3900M
17-09 12:15:38|8732M 2005M 1368M 3902M
17-09 12:15:48|8733M 2005M 1368M 3901M
17-09 12:15:58|8733M 2005M 1368M 3900M
17-09 12:16:08|8733M 2005M 1368M 3901M
17-09 12:16:18|8734M 2005M 1368M 3900M
17-09 12:16:28|8734M 2005M 1368M 3900M
17-09 12:16:38|8734M 2005M 1368M 3900M
17-09 12:16:48|8734M 2005M 1368M 3900M
17-09 12:16:58|8734M 2005M 1368M 3900M
17-09 12:17:08|8687M 2005M 1368M 3947M
17-09 12:17:18|8688M 2005M 1368M 3946M
17-09 12:17:28|8688M 2005M 1368M 3946M
17-09 12:17:38|8688M 2005M 1368M 3945M
17-09 12:17:48|8688M 2005M 1368M 3945M
17-09 12:17:58|8689M 2005M 1368M 3945M
17-09 12:18:08|8688M 2005M 1368M 3945M
17-09 12:18:18|8690M 2005M 1368M 3944M
17-09 12:18:28|8690M 2005M 1368M 3944M
17-09 12:18:38|8690M 2005M 1368M 3943M
17-09 12:18:48|8691M 2005M 1368M 3943M
17-09 12:18:58|8691M 2005M 1368M 3943M
17-09 12:19:08|8688M 2005M 1368M 3946M
17-09 12:19:18|8689M 2005M 1368M 3945M
17-09 12:19:28|8689M 2005M 1368M 3945M
17-09 12:19:38|8689M 2005M 1368M 3945M
17-09 12:19:48|8679M 2005M 1368M 3954M
17-09 12:19:58|8679M 2005M 1368M 3955M
17-09 12:20:08|8679M 2005M 1368M 3955M
17-09 12:20:18|8679M 2005M 1368M 3954M
17-09 12:20:28|8679M 2005M 1368M 3954M
17-09 12:20:38|8679M 2006M 1368M 3955M
17-09 12:20:48|8680M 2006M 1368M 3954M
17-09 12:20:58|8680M 2006M 1368M 3954M
17-09 12:21:08|8680M 2006M 1368M 3953M
17-09 12:21:18|8680M 2006M 1368M 3953M
17-09 12:21:28|8680M 2006M 1368M 3953M
17-09 12:21:38|8680M 2006M 1368M 3953M
17-09 12:21:48|8681M 2006M 1368M 3953M
17-09 12:21:58|8673M 2006M 1368M 3960M
17-09 12:22:08|8673M 2006M 1368M 3960M
17-09 12:22:18|8673M 2006M 1368M 3960M
17-09 12:22:28|8674M 2006M 1368M 3960M
17-09 12:22:38|8674M 2006M 1368M 3959M
17-09 12:22:48|8674M 2006M 1368M 3959M
17-09 12:22:58|8675M 2006M 1368M 3959M
17-09 12:23:08|8792M 2006M 1368M 3841M
17-09 12:23:18|8791M 2006M 1368M 3842M
17-09 12:23:28|8791M 2006M 1368M 3842M
17-09 12:23:38|8791M 2006M 1368M 3842M
17-09 12:23:48|8791M 2006M 1368M 3842M
17-09 12:23:58|8790M 2006M 1368M 3843M
17-09 12:24:08|8765M 2006M 1368M 3868M
17-09 12:24:18|8753M 2006M 1368M 3880M
17-09 12:24:28|8753M 2006M 1368M 3880M
17-09 12:24:38|8752M 2006M 1368M 3880M
17-09 12:24:48|8753M 2006M 1368M 3880M
17-09 12:24:58|8753M 2006M 1368M 3880M
17-09 12:25:08|8753M 2006M 1368M 3880M
17-09 12:25:18|8753M 2006M 1368M 3880M
17-09 12:25:28|8750M 2006M 1368M 3883M
17-09 12:25:38|8749M 2006M 1368M 3884M
17-09 12:25:48|8746M 2006M 1368M 3887M
17-09 12:25:58|8746M 2006M 1368M 3886M
17-09 12:26:08|8747M 2006M 1368M 3886M
17-09 12:26:18|8747M 2006M 1368M 3886M
17-09 12:26:28|8747M 2006M 1368M 3886M
17-09 12:26:38|8747M 2006M 1368M 3886M
17-09 12:26:48|8747M 2006M 1368M 3886M
17-09 12:26:58|8746M 2006M 1368M 3886M
17-09 12:27:08|8746M 2006M 1368M 3886M
17-09 12:27:18|8747M 2006M 1368M 3885M
17-09 12:27:28|8748M 2006M 1368M 3885M
17-09 12:27:38|8748M 2006M 1368M 3885M
17-09 12:27:48|8748M 2006M 1368M 3885M
17-09 12:27:58|8748M 2006M 1368M 3885M
17-09 12:28:08|8703M 2006M 1368M 3930M
17-09 12:28:18|8704M 2006M 1368M 3929M
17-09 12:28:28|8704M 2006M 1368M 3929M
17-09 12:28:38|8704M 2006M 1368M 3929M
17-09 12:28:48|8704M 2006M 1368M 3929M
17-09 12:28:58|8705M 2006M 1368M 3928M
17-09 12:29:08|8705M 2006M 1368M 3928M
17-09 12:29:18|8705M 2006M 1368M 3927M
17-09 12:29:28|8705M 2006M 1368M 3927M
17-09 12:29:38|8705M 2006M 1368M 3927M
17-09 12:29:48|8705M 2006M 1368M 3927M
17-09 12:29:58|8706M 2006M 1368M 3927M
17-09 12:30:08|8706M 2006M 1368M 3927M
17-09 12:30:18|8707M 2006M 1368M 3926M
17-09 12:30:28|8707M 2006M 1368M 3926M
17-09 12:30:38|8707M 2006M 1368M 3926M
17-09 12:30:48|8707M 2006M 1368M 3926M
17-09 12:30:58|8699M 2006M 1368M 3934M
17-09 12:31:08|8699M 2006M 1368M 3933M
17-09 12:31:18|8699M 2006M 1368M 3934M
17-09 12:31:28|8699M 2006M 1368M 3934M
17-09 12:31:38|9.92G 2006M 1368M 2472M
17-09 12:31:48|9.92G 1854M 1227M 2771M
17-09 12:31:58|8334M 1854M 1243M 4575M
17-09 12:32:08|8334M 1854M 1243M 4576M
17-09 12:32:18|8334M 1854M 1243M 4576M
17-09 12:32:28|8334M 1854M 1243M 4576M
17-09 12:32:38|8333M 1854M 1243M 4577M
17-09 12:32:48|8415M 1855M 1243M 4495M
17-09 12:32:58|8414M 1855M 1243M 4495M
17-09 12:33:08|8534M 1855M 1243M 4376M
17-09 12:33:18|8533M 1855M 1243M 4376M
17-09 12:33:28|8533M 1855M 1243M 4376M
17-09 12:33:38|8527M 1855M 1243M 4382M
17-09 12:33:48|8527M 1855M 1243M 4382M
17-09 12:33:58|8526M 1855M 1243M 4383M
17-09 12:34:08|8501M 1855M 1243M 4408M
17-09 12:34:18|8489M 1855M 1243M 4421M
17-09 12:34:28|8489M 1855M 1243M 4420M
17-09 12:34:38|8448M 1855M 1243M 4461M
17-09 12:34:48|8447M 1855M 1243M 4462M
17-09 12:34:58|8449M 1855M 1243M 4460M
17-09 12:35:08|8449M 1855M 1243M 4460M
17-09 12:35:18|8449M 1855M 1243M 4461M
17-09 12:35:28|8449M 1855M 1243M 4460M
17-09 12:35:38|8448M 1855M 1243M 4460M
17-09 12:35:48|8449M 1855M 1243M 4460M
17-09 12:35:58|8446M 1855M 1243M 4463M
17-09 12:36:08|8446M 1855M 1243M 4463M
17-09 12:36:18|8405M 1855M 1243M 4504M
17-09 12:36:28|8364M 1855M 1243M 4545M
17-09 12:36:38|8364M 1855M 1243M 4545M
17-09 12:36:48|8364M 1855M 1243M 4545M
17-09 12:36:58|8364M 1855M 1243M 4545M
17-09 12:37:08|8363M 1855M 1243M 4546M
17-09 12:37:18|8364M 1855M 1243M 4545M
17-09 12:37:28|8364M 1855M 1243M 4545M
17-09 12:37:38|8364M 1855M 1243M 4545M
17-09 12:37:48|8364M 1855M 1243M 4545M
17-09 12:37:58|8364M 1855M 1243M 4545M
17-09 12:38:08|8365M 1855M 1243M 4544M
17-09 12:38:18|8365M 1855M 1243M 4544M
17-09 12:38:28|8365M 1855M 1243M 4544M
17-09 12:38:38|8365M 1855M 1243M 4544M
17-09 12:38:48|8364M 1855M 1243M 4545M
17-09 12:38:58|8411M 1855M 1243M 4497M
17-09 12:39:08|8446M 1855M 1243M 4463M
17-09 12:39:18|8445M 1855M 1243M 4464M
17-09 12:39:28|8445M 1855M 1243M 4464M
17-09 12:39:38|8436M 1855M 1243M 4473M
17-09 12:39:48|8436M 1855M 1243M 4473M
17-09 12:39:58|8436M 1855M 1243M 4473M
17-09 12:40:08|8445M 1855M 1243M 4464M
17-09 12:40:18|8494M 1855M 1243M 4415M
17-09 12:40:28|8563M 1855M 1244M 4345M
17-09 12:40:38|8632M 1855M 1244M 4276M
17-09 12:40:48|8700M 1855M 1244M 4207M
17-09 12:40:58|8756M 1855M 1244M 4152M
17-09 12:41:08|8758M 1855M 1244M 4150M
17-09 12:41:18|8758M 1855M 1244M 4149M
17-09 12:41:28|8759M 1855M 1244M 4149M
17-09 12:41:38|8759M 1855M 1244M 4149M
17-09 12:41:48|8760M 1855M 1244M 4147M
17-09 12:41:58|8794M 1855M 1256M 4102M
17-09 12:42:08|8795M 1855M 1257M 4099M
17-09 12:42:18|8785M 1856M 1258M 4109M
17-09 12:42:28|8785M 1856M 1258M 4108M
17-09 12:42:38|8779M 1856M 1258M 4115M
17-09 12:42:48|8786M 1856M 1258M 4107M
17-09 12:42:58|8772M 1856M 1258M 4122M
17-09 12:43:08|8880M 1856M 1258M 4014M
17-09 12:43:18|8886M 1856M 1258M 4007M
17-09 12:43:28|8885M 1856M 1258M 4008M
17-09 12:43:38|8885M 1856M 1258M 4008M
17-09 12:43:48|8885M 1856M 1258M 4008M
17-09 12:43:58|8885M 1856M 1258M 4008M
17-09 12:44:08|8849M 1856M 1258M 4045M
17-09 12:44:18|8849M 1856M 1258M 4044M
17-09 12:44:28|8849M 1856M 1258M 4044M
17-09 12:44:38|8849M 1856M 1258M 4045M
17-09 12:44:48|8848M 1856M 1258M 4045M
17-09 12:44:58|8848M 1856M 1258M 4045M
17-09 12:45:08|8848M 1856M 1258M 4045M
17-09 12:45:18|8848M 1856M 1258M 4045M
17-09 12:45:28|8847M 1856M 1258M 4046M
17-09 12:45:38|8847M 1856M 1258M 4046M
17-09 12:45:48|8847M 1856M 1258M 4046M
17-09 12:45:58|8846M 1856M 1258M 4047M
17-09 12:46:08|8847M 1856M 1258M 4047M
17-09 12:46:18|8848M 1856M 1258M 4045M
17-09 12:46:28|8848M 1856M 1258M 4045M
17-09 12:46:38|8846M 1856M 1258M 4047M
17-09 12:46:48|8847M 1856M 1258M 4046M
17-09 12:46:58|8847M 1856M 1258M 4046M
17-09 12:47:08|8847M 1856M 1258M 4046M
17-09 12:47:18|8847M 1856M 1258M 4046M
17-09 12:47:28|8848M 1856M 1258M 4045M
17-09 12:47:38|8847M 1856M 1258M 4046M
17-09 12:47:48|8847M 1856M 1258M 4046M
17-09 12:47:58|8848M 1856M 1258M 4045M
17-09 12:48:08|8848M 1856M 1258M 4045M
17-09 12:48:18|8849M 1856M 1258M 4044M
17-09 12:48:28|8849M 1856M 1258M 4044M
17-09 12:48:38|8849M 1856M 1258M 4044M
17-09 12:48:48|8849M 1856M 1258M 4044M
17-09 12:48:58|8849M 1856M 1258M 4044M
17-09 12:49:08|8848M 1856M 1258M 4044M
17-09 12:49:18|8849M 1856M 1258M 4044M
17-09 12:49:28|8807M 1856M 1258M 4086M
17-09 12:49:38|8807M 1856M 1258M 4086M
17-09 12:49:48|8807M 1856M 1258M 4086M
17-09 12:49:58|8807M 1856M 1258M 4086M
17-09 12:50:08|8807M 1856M 1258M 4086M
17-09 12:50:18|8808M 1856M 1258M 4085M
17-09 12:50:28|8807M 1856M 1258M 4086M
17-09 12:50:38|8807M 1856M 1258M 4086M
17-09 12:50:48|8807M 1856M 1258M 4085M
17-09 12:50:58|8808M 1856M 1258M 4085M
17-09 12:51:08|8808M 1856M 1258M 4085M
17-09 12:51:18|8808M 1856M 1258M 4085M
17-09 12:51:28|8808M 1856M 1258M 4084M
17-09 12:51:38|8809M 1856M 1258M 4084M
17-09 12:51:48|8809M 1856M 1258M 4084M
17-09 12:51:58|8810M 1856M 1258M 4083M
17-09 12:52:08|8812M 1856M 1258M 4081M
17-09 12:52:18|8812M 1856M 1256M 4082M
17-09 12:52:28|8811M 1856M 1253M 4086M
17-09 12:52:38|8810M 1856M 1253M 4087M
17-09 12:52:48|8810M 1856M 1253M 4087M
17-09 12:52:58|8809M 1856M 1253M 4088M
17-09 12:53:08|8884M 1856M 1253M 4013M
17-09 12:53:18|8920M 1857M 1253M 3977M
17-09 12:53:28|8920M 1857M 1253M 3977M
17-09 12:53:38|8920M 1857M 1253M 3977M
17-09 12:53:48|8920M 1857M 1253M 3977M
17-09 12:53:58|8920M 1857M 1253M 3977M
17-09 12:54:08|8887M 1857M 1253M 4010M
17-09 12:54:18|8880M 1857M 1253M 4016M
17-09 12:54:28|8880M 1857M 1253M 4016M
17-09 12:54:38|8881M 1857M 1253M 4016M
17-09 12:54:48|8881M 1857M 1253M 4016M
17-09 12:54:58|8880M 1857M 1253M 4016M
17-09 12:55:08|8880M 1857M 1253M 4017M
17-09 12:55:18|8880M 1857M 1253M 4017M
17-09 12:55:28|8880M 1857M 1253M 4017M
17-09 12:55:38|8880M 1857M 1253M 4016M
17-09 12:55:48|8881M 1857M 1253M 4015M
17-09 12:55:58|8879M 1857M 1253M 4018M
17-09 12:56:08|8880M 1857M 1253M 4017M
17-09 12:56:18|8880M 1857M 1253M 4017M
17-09 12:56:28|8880M 1857M 1253M 4016M
17-09 12:56:38|8881M 1857M 1253M 4016M
17-09 12:56:48|8881M 1857M 1253M 4016M
17-09 12:56:58|8881M 1857M 1253M 4016M
17-09 12:57:08|8881M 1857M 1253M 4016M
17-09 12:57:18|8881M 1857M 1253M 4016M
17-09 12:57:28|8881M 1857M 1253M 4016M
17-09 12:57:38|8881M 1857M 1253M 4016M
17-09 12:57:48|8881M 1857M 1253M 4016M
17-09 12:57:58|8881M 1857M 1253M 4016M
17-09 12:58:08|8881M 1857M 1253M 4016M
17-09 12:58:18|8881M 1857M 1253M 4015M
17-09 12:58:28|8881M 1857M 1253M 4015M
17-09 12:58:38|8882M 1857M 1253M 4015M
17-09 12:58:48|8882M 1857M 1253M 4015M
17-09 12:58:58|8882M 1857M 1253M 4015M
17-09 12:59:08|8882M 1857M 1253M 4015M
17-09 12:59:18|8882M 1857M 1253M 4015M
17-09 12:59:28|8834M 1857M 1253M 4063M
17-09 12:59:38|8833M 1857M 1253M 4063M
17-09 12:59:48|8833M 1857M 1253M 4063M
17-09 12:59:58|8832M 1857M 1253M 4064M
17-09 13:00:08|8833M 1857M 1253M 4064M
17-09 13:00:18|8833M 1857M 1253M 4063M
17-09 13:00:28|8834M 1857M 1253M 4063M
17-09 13:00:38|8834M 1857M 1253M 4062M
17-09 13:00:48|8834M 1857M 1253M 4062M
17-09 13:00:58|8834M 1857M 1253M 4062M
17-09 13:01:08|8835M 1857M 1253M 4061M
17-09 13:01:18|8836M 1857M 1253M 4060M
17-09 13:01:28|8837M 1857M 1253M 4060M
17-09 13:01:38|8837M 1857M 1253M 4059M
17-09 13:01:48|8837M 1857M 1253M 4059M
17-09 13:01:58|8838M 1857M 1253M 4059M
17-09 13:02:08|8838M 1857M 1253M 4058M
17-09 13:02:18|8839M 1857M 1253M 4058M
17-09 13:02:28|8839M 1857M 1253M 4057M
17-09 13:02:38|8839M 1857M 1253M 4058M
17-09 13:02:48|8839M 1857M 1253M 4058M
17-09 13:02:58|8839M 1857M 1253M 4057M
17-09 13:03:08|8836M 1857M 1253M 4061M
17-09 13:03:18|8946M 1857M 1253M 3950M
17-09 13:03:28|8946M 1857M 1253M 3950M
17-09 13:03:38|8946M 1857M 1253M 3950M
17-09 13:03:48|8947M 1857M 1253M 3949M
17-09 13:03:58|8947M 1857M 1253M 3949M
17-09 13:04:08|8931M 1857M 1253M 3965M
17-09 13:04:18|8906M 1857M 1253M 3990M
17-09 13:04:28|8910M 1857M 1253M 3986M
17-09 13:04:38|8910M 1858M 1253M 3986M
17-09 13:04:48|8910M 1858M 1253M 3986M
17-09 13:04:58|8910M 1858M 1253M 3986M
17-09 13:05:08|8910M 1858M 1253M 3986M
17-09 13:05:18|8910M 1858M 1253M 3986M
17-09 13:05:28|8910M 1858M 1253M 3986M
17-09 13:05:38|8910M 1858M 1253M 3986M
17-09 13:05:48|8910M 1858M 1253M 3986M
17-09 13:05:58|8907M 1858M 1253M 3989M
17-09 13:06:08|8907M 1858M 1253M 3989M
17-09 13:06:18|8906M 1858M 1253M 3989M
17-09 13:06:28|8905M 1858M 1253M 3991M
17-09 13:06:38|8905M 1858M 1253M 3990M
17-09 13:06:48|8906M 1858M 1253M 3990M
17-09 13:06:58|8905M 1858M 1253M 3990M
17-09 13:07:08|8905M 1858M 1253M 3990M
17-09 13:07:18|8906M 1858M 1253M 3990M
17-09 13:07:28|8905M 1858M 1253M 3990M
17-09 13:07:38|8905M 1858M 1253M 3990M
17-09 13:07:48|8906M 1858M 1253M 3990M
17-09 13:07:58|8906M 1858M 1253M 3990M
17-09 13:08:08|8906M 1858M 1253M 3989M
17-09 13:08:18|8907M 1858M 1253M 3989M
17-09 13:08:28|8907M 1858M 1253M 3989M
17-09 13:08:38|8907M 1858M 1253M 3988M
17-09 13:08:48|8907M 1858M 1253M 3988M
17-09 13:08:58|8907M 1858M 1253M 3988M
17-09 13:09:08|8907M 1858M 1253M 3988M
17-09 13:09:18|8908M 1858M 1253M 3988M
17-09 13:09:28|8908M 1858M 1253M 3988M
17-09 13:09:38|8908M 1858M 1253M 3988M
17-09 13:09:48|8857M 1858M 1253M 4038M
17-09 13:09:58|8860M 1858M 1253M 4035M
17-09 13:10:08|8857M 1858M 1257M 4035M
17-09 13:10:18|8858M 1858M 1253M 4038M
17-09 13:10:28|8858M 1858M 1253M 4038M
17-09 13:10:38|8858M 1858M 1253M 4037M
17-09 13:10:48|8859M 1858M 1253M 4037M
17-09 13:10:58|8859M 1858M 1253M 4036M
17-09 13:11:08|8858M 1858M 1253M 4037M
17-09 13:11:18|8859M 1858M 1253M 4036M
17-09 13:11:28|8860M 1858M 1253M 4036M
17-09 13:11:38|8860M 1858M 1253M 4035M
17-09 13:11:48|8860M 1858M 1253M 4035M
17-09 13:11:58|8867M 1858M 1254M 4028M
17-09 13:12:08|8867M 1858M 1253M 4028M
17-09 13:12:18|8867M 1858M 1253M 4028M
17-09 13:12:28|8867M 1858M 1253M 4028M
17-09 13:12:38|8867M 1858M 1253M 4028M
17-09 13:12:48|8867M 1858M 1253M 4028M
17-09 13:12:58|8868M 1858M 1257M 4024M
17-09 13:13:08|8895M 1858M 1260M 3993M
17-09 13:13:18|9029M 1858M 1261M 3858M
17-09 13:13:28|9162M 1858M 1269M 3717M
17-09 13:13:38|9163M 1858M 1264M 3721M
17-09 13:13:48|9165M 1858M 1264M 3719M
17-09 13:13:58|9131M 1858M 1264M 3753M
17-09 13:14:08|9129M 1858M 1264M 3754M
17-09 13:14:18|9099M 1859M 1264M 3784M
17-09 13:14:28|9059M 1859M 1264M 3826M
17-09 13:14:38|9059M 1859M 1264M 3826M
17-09 13:14:48|9056M 1859M 1264M 3828M
17-09 13:14:58|9054M 1859M 1264M 3830M
17-09 13:15:08|9051M 1859M 1264M 3833M
17-09 13:15:18|9053M 1859M 1271M 3824M
17-09 13:15:28|9082M 1859M 1273M 3793M
17-09 13:15:38|9183M 1859M 1264M 3701M
17-09 13:15:48|9185M 1859M 1264M 3699M
17-09 13:15:58|9186M 1859M 1264M 3698M
17-09 13:16:08|9188M 1859M 1269M 3691M
17-09 13:16:18|9317M 1859M 1272M 3560M
17-09 13:16:28|9316M 1859M 1271M 3560M
17-09 13:16:38|9314M 1859M 1271M 3563M
17-09 13:16:48|9314M 1859M 1271M 3563M
17-09 13:16:58|9309M 1859M 1271M 3567M
17-09 13:17:08|9308M 1859M 1271M 3569M
17-09 13:17:18|9256M 1859M 1271M 3621M
17-09 13:17:28|9213M 1859M 1271M 3663M
17-09 13:17:38|9213M 1859M 1271M 3663M
17-09 13:17:48|9213M 1859M 1271M 3663M
17-09 13:17:58|9203M 1859M 1271M 3673M
17-09 13:18:08|9205M 1859M 1271M 3672M
17-09 13:18:18|9205M 1859M 1271M 3671M
17-09 13:18:28|9200M 1859M 1271M 3676M
17-09 13:18:38|9200M 1859M 1271M 3676M
17-09 13:18:48|9201M 1859M 1271M 3675M
17-09 13:18:58|9197M 1859M 1271M 3679M
17-09 13:19:08|9197M 1859M 1271M 3679M
17-09 13:19:18|9198M 1859M 1271M 3679M
17-09 13:19:28|9214M 1859M 1273M 3661M
17-09 13:19:38|9214M 1859M 1268M 3665M
17-09 13:19:48|9164M 1859M 1268M 3715M
17-09 13:19:58|9162M 1859M 1269M 3717M
17-09 13:20:08|9156M 1859M 1268M 3723M
17-09 13:20:18|9157M 1859M 1268M 3722M
17-09 13:20:28|9153M 1859M 1268M 3726M
17-09 13:20:38|9141M 1859M 1268M 3738M
17-09 13:20:48|9141M 1859M 1268M 3738M
17-09 13:20:58|9141M 1859M 1268M 3738M
17-09 13:21:08|9140M 1859M 1268M 3740M
17-09 13:21:18|9139M 1859M 1268M 3740M
17-09 13:21:28|9139M 1859M 1268M 3740M
17-09 13:21:38|9178M 1859M 1269M 3700M
17-09 13:21:48|9275M 1859M 1265M 3607M
17-09 13:21:58|9276M 1859M 1265M 3607M
17-09 13:22:08|9276M 1859M 1265M 3606M
17-09 13:22:18|9276M 1859M 1271M 3601M
17-09 13:22:28|9281M 1859M 1268M 3599M
